iso_3,name,src_lvl,src_date,src_update,src_name,src_lic,src_lic1,src_url1,src_url
SRB,Serbia,2,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SRB/ADM2/geoBoundaries-SRB-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/SRB/ALL/
SSD,South Sudan,0,2020-01-01,2023-01-19,"South Sudan Information Management Working Group (IMWG), National Bureau of Statistics (NBS), and OCHA, OCHA South Sudan",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/about/license,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SSD/ADM0/geoBoundaries-SSD-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/SSD/ALL/
SSD,South Sudan,1,2020-01-01,2023-01-19,"South Sudan Information Management Working Group (IMWG), National Bureau of Statistics (NBS), and OCHA, OCHA South Sudan",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/south-sudan-administrative-boundaries,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SSD/ADM1/geoBoundaries-SSD-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/SSD/ALL/
SSD,South Sudan,2,2020-01-01,2023-01-19,"South Sudan Information Management Working Group (IMWG), National Bureau of Statistics (NBS), and OCHA, OCHA South Sudan",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/south-sudan-administrative-boundaries,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SSD/ADM2/geoBoundaries-SSD-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/SSD/ALL/
STP,Sao Tome and Principe,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/STP/ADM0/geoBoundaries-STP-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/STP/ALL/
STP,Sao Tome and Principe,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/STP/ADM1/geoBoundaries-STP-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/STP/ALL/
STP,Sao Tome and Principe,2,2017-01-01,2023-01-19,"geoBoundaries, OpenStreetMap",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/STP/ADM2/geoBoundaries-STP-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/STP/ALL/
SUR,Suriname,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SUR/ADM0/geoBoundaries-SUR-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/SUR/ALL/
SUR,Suriname,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SUR/ADM1/geoBoundaries-SUR-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/SUR/ALL/
SUR,Suriname,2,2021-01-01,2023-01-19,"geoBoundaries, Wikimedia Commons",Public Domain,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SUR/ADM2/geoBoundaries-SUR-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/SUR/ALL/
SVK,Slovakia,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SVK/ADM0/geoBoundaries-SVK-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/SVK/ALL/
SVK,Slovakia,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SVK/ADM1/geoBoundaries-SVK-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/SVK/ALL/
SVK,Slovakia,2,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SVK/ADM2/geoBoundaries-SVK-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/SVK/ALL/
SVK,Slovakia,3,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SVK/ADM3/geoBoundaries-SVK-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/SVK/ALL/
SVK,Slovakia,4,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SVK/ADM4/geoBoundaries-SVK-ADM4.geojson,https://www.geoboundaries.org/api/current/gbOpen/SVK/ALL/
SVN,Slovenia,0,2009-01-01,2023-01-19,"geoBoundaries, Wikipedia",Public Domain,commons.wikimedia.org/wiki,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SVN/ADM0/geoBoundaries-SVN-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/SVN/ALL/
SVN,Slovenia,1,2021-01-01,2023-01-19,Eurostat- European Commission,Creative Commons Attribution 4.0 (CC BY 4.0),ec.europa.eu/info/legal-notice_en,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SVN/ADM1/geoBoundaries-SVN-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/SVN/ALL/
SVN,Slovenia,2,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SVN/ADM2/geoBoundaries-SVN-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/SVN/ALL/
SWE,Sweden,0,2019-01-01,2023-01-19,"Open Data Soft, World Food Programme",Open Government Licence v3.0,www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SWE/ADM0/geoBoundaries-SWE-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/SWE/ALL/
SWE,Sweden,1,2009-01-01,2023-01-19,"geoBoundaries, Erik Frohne",Creative Commons Attribution 3.0 License,commons.wikimedia.org/w/index.php?curid=5675559,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SWE/ADM1/geoBoundaries-SWE-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/SWE/ALL/
SWE,Sweden,2,2017-01-01,2023-01-19,"geoBoundaries, Wikimedia Commons",CC0 1.0 Universal (CC0 1.0) Public Domain Dedication,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SWE/ADM2/geoBoundaries-SWE-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/SWE/ALL/
SWE,Sweden,3,2018-01-01,2023-01-19,"Lantmateriet, Statistics Sweden",Public Domain,www.lantmateriet.se/sv/Kartor-och-geografisk-information/oppna-data/?faq=d3f4,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SWE/ADM3/geoBoundaries-SWE-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/SWE/ALL/
SWZ,Eswatini,0,2017-01-01,2023-04-05,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SWZ/ADM0/geoBoundaries-SWZ-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/SWZ/ALL/
SWZ,Eswatini,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SWZ/ADM1/geoBoundaries-SWZ-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/SWZ/ALL/
SWZ,Eswatini,2,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SWZ/ADM2/geoBoundaries-SWZ-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/SWZ/ALL/
SYC,Seychelles,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SYC/ADM0/geoBoundaries-SYC-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/SYC/ALL/
SYC,Seychelles,1,2018-01-01,2023-01-19,"Digitizedhttps, Digitizedhttps",Creative Commons Attribution-ShareAlike 3.0 Unported,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SYC/ADM1/geoBoundaries-SYC-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/SYC/ALL/
SYC,Seychelles,2,2020-01-01,2023-01-19,"Seychelles National Bureau of Statistics, OCHA ROSEA",Creative Commons Attribution 4.0 International (CC BY 4.0),data.humdata.org/dataset/seychelles-subnational-administrative-boundaries,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SYC/ADM2/geoBoundaries-SYC-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/SYC/ALL/
SYC,Seychelles,3,2020-01-01,2023-01-19,"Seychelles National Bureau of Statistics, OCHA ROSEA",Creative Commons Attribution 4.0 International (CC BY 4.0),data.humdata.org/dataset/seychelles-subnational-administrative-boundaries,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SYC/ADM3/geoBoundaries-SYC-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/SYC/ALL/
SYR,Syrian Arab Republic,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SYR/ADM0/geoBoundaries-SYR-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/SYR/ALL/
SYR,Syrian Arab Republic,1,2017-01-01,2023-01-19,"United Nations Cartographic Section (UNCS) and United Nations Office for the Coordination of Humanitarian Affairs (UNOCHA), OCHA ROSC",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/syrian-arab-republic-administrative-boundaries-populated-places,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SYR/ADM1/geoBoundaries-SYR-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/SYR/ALL/
SYR,Syrian Arab Republic,2,2017-01-01,2023-01-19,"United Nations Cartographic Section (UNCS) and United Nations Office for the Coordination of Humanitarian Affairs (UNOCHA), OCHA ROSC",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/syrian-arab-republic-administrative-boundaries-populated-places,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SYR/ADM2/geoBoundaries-SYR-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/SYR/ALL/
SYR,Syrian Arab Republic,3,2017-01-01,2023-01-19,"United Nations Cartographic Section (UNCS) and United Nations Office for the Coordination of Humanitarian Affairs (UNOCHA), OCHA ROSC",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/syrian-arab-republic-administrative-boundaries-populated-places,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/SYR/ADM3/geoBoundaries-SYR-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/SYR/ALL/
TCA,Turks and Caicos Islands,0,2021-01-01,2023-01-19,raster2polygon from Sentinel-2 10m Land Cover where Image Year = 2021 / exclude gridcode = 1 (water) / dissolve / processed by IMB,Creative Commons Attribution 4.0 International (CC BY 4.0),sentinel.esa.int/documents/247904/690755/Sentinel_Data_Legal_Notice,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TCA/ADM0/geoBoundaries-TCA-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/TCA/ALL/
TCD,Chad,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TCD/ADM0/geoBoundaries-TCD-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/TCD/ALL/
TCD,Chad,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TCD/ADM1/geoBoundaries-TCD-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/TCD/ALL/
TCD,Chad,2,2019-01-01,2023-01-19,"OCHA Chad, OCHA Chad",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/chad-admin-boundaries-admin-1-and-admin-2,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TCD/ADM2/geoBoundaries-TCD-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/TCD/ALL/
TGO,Togo,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TGO/ADM0/geoBoundaries-TGO-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/TGO/ALL/
TGO,Togo,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TGO/ADM1/geoBoundaries-TGO-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/TGO/ALL/
TGO,Togo,2,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Creative Commons Attribution-ShareAlike 2.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TGO/ADM2/geoBoundaries-TGO-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/TGO/ALL/
THA,Thailand,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/THA/ADM0/geoBoundaries-THA-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/THA/ALL/
THA,Thailand,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/THA/ADM1/geoBoundaries-THA-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/THA/ALL/
THA,Thailand,2,2019-01-01,2023-01-19,"Royal Thai Survey Department, OCHA ROAP",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/thailand-administrative-boundaries,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/THA/ADM2/geoBoundaries-THA-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/THA/ALL/
TJK,Tajikistan,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TJK/ADM0/geoBoundaries-TJK-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/TJK/ALL/
TJK,Tajikistan,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TJK/ADM1/geoBoundaries-TJK-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/TJK/ALL/
TJK,Tajikistan,2,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TJK/ADM2/geoBoundaries-TJK-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/TJK/ALL/
TKL,Tokelau,0,2022-01-01,2023-09-25,raster 2 polygon from Sentinel-2 10m Land Cover where Image Year = 2022 / exclude gridcode = 1 (water) / dissolve,Creative Commons Attribution 4.0 International (CC BY 4.0),livingatlas.arcgis.com/landcover/,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TKL/ADM0/geoBoundaries-TKL-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/TKL/ALL/
TKM,Turkmenistan,0,2007-01-01,2023-01-19,"geoBoundaries, Wikimedia",Public Domain,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TKM/ADM0/geoBoundaries-TKM-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/TKM/ALL/
TKM,Turkmenistan,1,2007-01-01,2023-01-19,"geoBoundaries, Wikimedia",Public Domain,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TKM/ADM1/geoBoundaries-TKM-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/TKM/ALL/
TKM,Turkmenistan,2,2009-01-01,2023-01-19,CIESIN,Creative Commons Attribution-ShareAlike 3.0 Unported,sedac.ciesin.columbia.edu/data/set/grump-v1-population-density/maps/7,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TKM/ADM2/geoBoundaries-TKM-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/TKM/ALL/
TLS,Timor-Leste,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TLS/ADM0/geoBoundaries-TLS-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/TLS/ALL/
TLS,Timor-Leste,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TLS/ADM1/geoBoundaries-TLS-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/TLS/ALL/
TLS,Timor-Leste,2,2020-01-01,2023-01-19,"WHO, OCHA ROAP",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/timor-leste-administrative-boundaries-levels-0-3,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TLS/ADM2/geoBoundaries-TLS-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/TLS/ALL/
TON,Tonga,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TON/ADM0/geoBoundaries-TON-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/TON/ALL/
TON,Tonga,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TON/ADM1/geoBoundaries-TON-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/TON/ALL/
TON,Tonga,2,2020-01-01,2023-01-19,Pacific Data Hub,Creative Commons Attribution 4.0 International (CC BY 4.0),pacificdata.org/data/geographic_data/2016_ton_phc_admin_boundaries/resource/a825b058-0932-48ac-a3e2-9ec316e89372,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TON/ADM2/geoBoundaries-TON-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/TON/ALL/
TTO,Trinidad and Tobago,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TTO/ADM0/geoBoundaries-TTO-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/TTO/ALL/
TTO,Trinidad and Tobago,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TTO/ADM1/geoBoundaries-TTO-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/TTO/ALL/
TUN,Tunisia,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TUN/ADM0/geoBoundaries-TUN-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/TUN/ALL/
TUN,Tunisia,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TUN/ADM1/geoBoundaries-TUN-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/TUN/ALL/
TUN,Tunisia,2,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TUN/ADM2/geoBoundaries-TUN-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/TUN/ALL/
TUN,Tunisia,3,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TUN/ADM3/geoBoundaries-TUN-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/TUN/ALL/
TUR,Turkey,0,2021-01-01,2023-01-19,Open Street Map,Creative Commons Attribution-ShareAlike 2.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TUR/ADM0/geoBoundaries-TUR-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/TUR/ALL/
TUR,Turkey,1,2021-01-01,2023-08-31,Open Street Map,Creative Commons Attribution-ShareAlike 2.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TUR/ADM1/geoBoundaries-TUR-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/TUR/ALL/
TUR,Turkey,2,2021-01-01,2023-01-19,"OpenStreetMap, OSM Boundaries",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TUR/ADM2/geoBoundaries-TUR-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/TUR/ALL/
TUV,Tuvalu,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TUV/ADM0/geoBoundaries-TUV-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/TUV/ALL/
TUV,Tuvalu,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TUV/ADM1/geoBoundaries-TUV-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/TUV/ALL/
TUV,Tuvalu,2,2017-01-01,2023-01-19,Pacific Data Hub,Creative Commons Attribution 4.0 International (CC BY 4.0),pacificdata.org/data/geographic_data/2017_tuv_phc_admin_boundaries/resource/9eefabe8-d129-44ee-a3a4-7f93a24b2349,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TUV/ADM2/geoBoundaries-TUV-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/TUV/ALL/
TUV,Tuvalu,3,2014-01-01,2023-01-19,POPGIS,Other - Direct Permission,twitter.com/WMgeoLab/status/1196561929726128128/photo/2,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TUV/ADM3/geoBoundaries-TUV-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/TUV/ALL/
TWN,Taiwan,0,2012-01-01,2023-01-19,"geoBoundaries, Pixabay",Pixabay License for Content,pixabay.com/vectors/taiwan-map-roc-republic-of-china-33713/,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TWN/ADM0/geoBoundaries-TWN-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/TWN/ALL/
TWN,Taiwan,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TWN/ADM1/geoBoundaries-TWN-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/TWN/ALL/
TWN,Taiwan,2,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Creative Commons Attribution-ShareAlike 2.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TWN/ADM2/geoBoundaries-TWN-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/TWN/ALL/
TZA,United Republic of Tanzania,0,2021-01-01,2023-01-19,Sentinel-2 10-Meter Land Use/LandCover,Creative Commons Attribution 4.0 (CC BY 4.0),sentinel.esa.int/documents/247904/690755/Sentinel_Data_Legal_Notice,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TZA/ADM0/geoBoundaries-TZA-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/TZA/ALL/
